IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.1,44476,149.171.126.5,5190,6,0.0,1470,1728,22,14,27,65,0,Benign
59.166.0.2,27479,149.171.126.6,25420,6,0.0,3822,56526,64,68,27,0,0,Benign
59.166.0.8,11650,149.171.126.8,143,6,4.0,7806,15460,122,126,27,590,0,Benign
59.166.0.1,55867,149.171.126.2,14524,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.0,26449,149.171.126.2,80,6,7.0,1684,10168,14,18,27,1005,0,Benign
59.166.0.1,28272,149.171.126.8,55833,6,36.0,2542,21450,40,42,27,11,0,Benign
59.166.0.3,57029,149.171.126.9,25,6,3.0,37518,3380,52,42,27,20,0,Benign
59.166.0.3,16606,149.171.126.0,15417,6,11.0,4880,3080,28,30,27,391,0,Benign
59.166.0.4,46671,149.171.126.8,80,6,7.0,1684,10168,14,18,27,1006,0,Benign
59.166.0.5,62734,149.171.126.1,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.8,1599,149.171.126.3,25,6,3.0,37368,3380,52,42,27,1337,0,Benign
59.166.0.4,47599,149.171.126.0,47145,6,36.0,3390,42080,56,58,27,35,0,Benign
59.166.0.3,48542,149.171.126.9,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.6,61974,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.1,2747,149.171.126.16,54455,6,0.0,620,256,10,6,19,344,1,Shellcode
59.166.0.1,62648,149.171.126.7,22,6,92.0,2840,4706,26,20,27,0,0,Benign
59.166.0.8,38904,149.171.126.0,53,17,5.0,132,164,2,2,0,0,0,Benign
59.166.0.1,59791,149.171.126.6,23183,6,0.0,8928,320,14,6,27,36,0,Benign
59.166.0.4,59762,149.171.126.6,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.7,8283,149.171.126.9,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.3,3044,149.171.126.2,80,6,7.0,18994,1087900,356,746,27,4294936,0,Benign
59.166.0.1,47493,149.171.126.4,51780,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.7,8916,149.171.126.1,45642,6,11.0,5016,3080,28,30,27,376,0,Benign
59.166.0.6,19962,149.171.126.0,62743,6,11.0,4264,3080,28,30,27,335,0,Benign
59.166.0.1,33892,149.171.126.7,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.0,44451,149.171.126.7,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.4,31662,149.171.126.2,25715,6,0.0,2974,31920,48,50,27,0,0,Benign
59.166.0.2,52569,149.171.126.7,51558,6,0.0,4222,61786,72,74,27,0,0,Benign
175.45.176.0,43227,149.171.126.11,111,6,11.0,552,336,10,8,19,847,1,Reconnaissance
59.166.0.8,30903,149.171.126.8,27220,6,0.0,2974,30814,48,50,27,0,0,Benign
59.166.0.5,4770,149.171.126.0,46847,6,0.0,3390,44832,56,58,27,0,0,Benign
175.45.176.0,34380,149.171.126.13,8089,6,0.0,160,80,4,2,18,506,0,Benign
59.166.0.5,43299,149.171.126.3,49504,6,36.0,2542,22592,40,42,27,19,0,Benign
59.166.0.2,19068,149.171.126.2,18226,6,0.0,2230,15236,34,36,27,0,0,Benign
59.166.0.0,37226,149.171.126.5,47257,6,0.0,424,8824,8,12,27,3,0,Benign
59.166.0.4,44152,149.171.126.8,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
59.166.0.5,50905,149.171.126.4,54049,6,0.0,2230,13358,34,36,27,0,0,Benign
59.166.0.5,12127,149.171.126.1,37924,6,36.0,3614,45696,60,62,27,32,0,Benign
59.166.0.8,42790,149.171.126.3,43568,6,11.0,4496,2456,18,18,27,11,0,Benign
59.166.0.2,39710,149.171.126.6,5190,6,0.0,1958,2308,22,24,27,5,0,Benign
175.45.176.2,59603,149.171.126.14,179,6,13.0,520,256,10,6,19,602,0,Benign
59.166.0.4,55396,149.171.126.3,6881,6,37.0,1540,1644,16,18,27,455,0,Benign
59.166.0.5,27170,149.171.126.1,6881,6,37.0,35516,1558222,638,1212,27,14610,0,Benign
59.166.0.1,10411,149.171.126.1,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.9,56496,149.171.126.0,7342,6,0.0,320,1834,6,8,27,46,0,Benign
59.166.0.0,35120,149.171.126.0,11333,17,0.0,520,304,4,4,0,0,0,Benign
59.166.0.6,30943,149.171.126.8,25,6,3.0,37288,3380,52,42,27,0,0,Benign
59.166.0.2,59832,149.171.126.7,25,6,3.0,38136,2866,51,34,26,0,0,Benign
175.45.176.2,65447,149.171.126.10,445,6,41.0,17298,336,20,8,19,688,1,Fuzzers
59.166.0.9,2121,149.171.126.8,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.0,3454,149.171.126.0,1390,6,36.0,2334,14266,36,34,27,31,0,Benign
59.166.0.9,53761,149.171.126.3,22,6,92.0,5928,8114,62,60,27,20745,0,Benign
59.166.0.5,11433,149.171.126.1,39762,6,0.0,4368,3080,28,30,27,0,0,Benign
59.166.0.1,4260,149.171.126.0,3398,6,0.0,320,1914,6,8,27,46,0,Benign
59.166.0.6,55964,149.171.126.8,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.7,22134,149.171.126.8,5190,6,0.0,2054,2478,22,24,27,5,0,Benign
59.166.0.7,43899,149.171.126.6,6232,6,36.0,2974,33572,48,50,27,23,0,Benign
175.45.176.0,20439,149.171.126.18,80,6,7.0,2318,336,10,8,19,840,1,Exploits
59.166.0.8,32743,149.171.126.8,51650,17,11.0,536,304,4,4,0,3,0,Benign
59.166.0.5,12724,149.171.126.6,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.4,24647,149.171.126.4,53,17,5.0,130,162,2,2,0,0,0,Benign
59.166.0.1,18289,149.171.126.1,35843,6,36.0,3598,46566,60,62,27,23,0,Benign
59.166.0.0,35102,149.171.126.0,5190,6,0.0,1958,2308,22,24,27,6,0,Benign
59.166.0.1,8164,149.171.126.3,5997,6,36.0,2230,14042,34,36,27,8,0,Benign
59.166.0.1,18255,149.171.126.0,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.1,45153,149.171.126.5,6863,6,0.0,8928,320,14,6,27,3,0,Benign
59.166.0.6,33210,149.171.126.4,33321,6,36.0,4238,65288,72,74,27,89,0,Benign
59.166.0.4,45817,149.171.126.0,21,6,1.0,2934,3742,52,54,27,0,0,Benign
59.166.0.0,64551,149.171.126.0,6881,6,0.0,24952,1094788,444,858,27,4294951,0,Benign
59.166.0.6,36621,149.171.126.5,5190,6,0.0,4908,2344,34,24,27,6,0,Benign
59.166.0.4,34036,149.171.126.1,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.4,39191,149.171.126.5,25,6,3.0,37336,3276,52,40,27,130,0,Benign
59.166.0.7,60179,149.171.126.8,20620,6,36.0,2766,28558,44,46,27,25,0,Benign
59.166.0.6,1617,149.171.126.3,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.9,32849,149.171.126.5,25,6,3.0,37202,3276,52,40,27,0,0,Benign
59.166.0.4,13280,149.171.126.3,35397,6,0.0,8928,320,14,6,27,222,0,Benign
59.166.0.4,50893,149.171.126.6,19056,6,0.0,424,8824,8,12,27,222,0,Benign
59.166.0.9,4672,149.171.126.6,46595,6,0.0,5174,91072,90,92,27,0,0,Benign
59.166.0.6,27062,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,5753,149.171.126.8,43267,6,0.0,424,8824,8,12,27,396,0,Benign
175.45.176.2,8628,149.171.126.13,3306,6,20.0,596,634,10,10,19,873,0,Benign
59.166.0.4,9431,149.171.126.3,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.2,3177,149.171.126.9,47472,6,0.0,2646,21874,42,42,27,0,0,Benign
59.166.0.6,31842,149.171.126.5,26226,6,36.0,3302,35114,54,56,27,35,0,Benign
59.166.0.2,63764,149.171.126.6,9482,6,0.0,424,8824,8,12,27,315,0,Benign
59.166.0.9,47031,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,31165,149.171.126.8,57372,6,0.0,2542,20826,40,40,27,0,0,Benign
59.166.0.5,11766,149.171.126.7,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.3,27533,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,55438,149.171.126.0,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.7,24640,149.171.126.9,36534,6,0.0,320,1908,6,8,27,2,0,Benign
59.166.0.8,19157,149.171.126.2,17277,6,36.0,2542,19420,40,40,27,44,0,Benign
59.166.0.2,21858,149.171.126.8,25,6,3.0,37582,3276,52,40,27,0,0,Benign
175.45.176.3,56033,149.171.126.18,80,6,7.0,2390,256,10,6,19,197,1,Exploits
59.166.0.0,16444,149.171.126.5,6881,6,0.0,13246,548216,230,438,27,0,0,Benign
59.166.0.9,61899,149.171.126.4,18471,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.5,40336,149.171.126.7,5491,6,0.0,424,8824,8,12,27,222,0,Benign
59.166.0.7,47697,149.171.126.1,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.5,40154,149.171.126.2,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.5,20884,149.171.126.5,111,17,11.0,568,312,4,4,0,169,0,Benign
59.166.0.4,1125,149.171.126.3,6881,6,0.0,12831,510966,223,408,27,0,0,Benign
59.166.0.2,65340,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,31195,149.171.126.2,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.6,64543,149.171.126.5,18633,6,36.0,3390,38119,56,55,27,79,0,Benign
59.166.0.5,43155,149.171.126.0,50073,6,11.0,4456,2456,18,18,27,6,0,Benign
59.166.0.3,42180,149.171.126.3,80,6,7.0,1580,10168,12,18,27,1009,0,Benign
59.166.0.3,11179,149.171.126.2,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.4,28597,149.171.126.1,26700,6,0.0,3182,38534,52,54,27,0,0,Benign
59.166.0.3,31065,149.171.126.9,111,17,0.0,568,304,4,4,0,0,0,Benign
175.45.176.0,56322,149.171.126.16,80,6,7.0,1102,22586,12,24,27,441,1,Generic
59.166.0.7,53428,149.171.126.3,25,6,3.0,37300,3380,52,42,27,25,0,Benign
59.166.0.9,20212,149.171.126.6,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.0,21469,149.171.126.2,19515,6,0.0,2854,29182,46,48,27,0,0,Benign
59.166.0.7,60096,149.171.126.6,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.5,2653,149.171.126.8,57324,6,0.0,424,8824,8,12,27,4,0,Benign
175.45.176.2,36397,149.171.126.11,46523,6,0.0,88,0,2,0,2,0,0,Benign
59.166.0.0,2360,149.171.126.5,1669,6,0.0,320,1844,6,8,27,3,0,Benign
59.166.0.2,46207,149.171.126.0,61097,6,0.0,424,8824,8,12,27,0,0,Benign
59.166.0.4,14962,149.171.126.5,13689,6,0.0,2974,32564,48,50,27,0,0,Benign
59.166.0.5,19396,149.171.126.1,64147,6,0.0,3984,2456,18,18,27,0,0,Benign
59.166.0.2,33416,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,51689,149.171.126.0,57869,6,36.0,4862,79882,84,86,27,48,0,Benign
59.166.0.5,55063,149.171.126.0,27002,6,0.0,2646,24330,42,44,27,0,0,Benign
59.166.0.8,57107,149.171.126.5,25,6,3.0,37368,3380,52,42,27,28,0,Benign
59.166.0.6,39503,149.171.126.4,44368,6,11.0,4528,2456,18,18,27,4,0,Benign
59.166.0.0,5469,149.171.126.4,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,1398,149.171.126.9,80,6,7.0,1684,10168,14,18,27,1251,0,Benign
59.166.0.2,26039,149.171.126.4,25,6,3.0,37188,3276,52,40,27,109,0,Benign
59.166.0.8,44444,149.171.126.6,50876,6,0.0,320,1950,6,8,27,0,0,Benign
59.166.0.1,63082,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,61715,149.171.126.4,53,17,5.0,132,164,2,2,0,1,0,Benign
175.45.176.0,1251,149.171.126.13,179,6,13.0,1810,256,10,6,19,694,0,Benign
59.166.0.0,59149,149.171.126.3,22113,6,11.0,3928,2456,18,18,27,7,0,Benign
59.166.0.2,49882,149.171.126.9,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.1,26698,149.171.126.9,80,6,7.0,1684,10168,14,18,27,4294951,0,Benign
59.166.0.2,32326,149.171.126.4,50497,6,11.0,4472,3080,28,30,27,342,0,Benign
59.166.0.2,57143,149.171.126.5,27228,6,0.0,4014,61374,68,70,27,0,0,Benign
59.166.0.4,13174,149.171.126.8,38181,17,0.0,528,304,4,4,0,0,0,Benign
59.166.0.8,36440,149.171.126.4,14996,6,36.0,4238,64898,72,74,27,51,0,Benign
59.166.0.2,1815,149.171.126.1,16619,6,36.0,2438,19918,38,40,27,11,0,Benign
59.166.0.6,35677,149.171.126.4,34631,6,0.0,2542,23432,40,42,27,0,0,Benign
149.171.126.2,6881,59.166.0.6,19079,6,0.0,51271,1316,40,24,24,0,0,Benign
59.166.0.4,17827,149.171.126.2,5190,6,0.0,4908,2552,34,28,27,522,0,Benign
59.166.0.6,59363,149.171.126.9,5190,6,0.0,2158,2478,24,24,27,720,0,Benign
59.166.0.9,45120,149.171.126.2,43082,6,36.0,3598,46566,60,62,27,31,0,Benign
59.166.0.9,40079,149.171.126.9,111,17,11.0,568,320,4,4,0,4,0,Benign
175.45.176.2,8273,149.171.126.16,520,17,0.0,1064,0,2,0,0,0,1,Fuzzers
59.166.0.3,52907,149.171.126.0,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.4,26505,149.171.126.3,40840,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.4,52843,149.171.126.7,22,6,92.0,14512,17134,100,100,27,0,0,Benign
59.166.0.9,28743,149.171.126.9,6881,6,37.0,1540,1644,16,18,27,18,0,Benign
59.166.0.1,24421,149.171.126.9,6881,6,0.0,1540,1644,16,18,27,0,0,Benign
175.45.176.0,28724,149.171.126.15,25,6,3.0,16636,1774,30,20,27,712,1,Exploits
59.166.0.8,52123,149.171.126.5,61435,6,0.0,4014,57846,68,70,27,0,0,Benign
59.166.0.8,52659,149.171.126.4,111,17,0.0,568,312,4,4,0,0,0,Benign
59.166.0.3,47679,149.171.126.2,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,51425,149.171.126.1,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.6,63111,149.171.126.9,63885,6,11.0,4664,3080,28,30,27,824,0,Benign
59.166.0.2,7729,149.171.126.5,111,17,11.0,568,312,4,4,0,4,0,Benign
175.45.176.2,53538,149.171.126.10,25,6,3.0,125836,2166,112,34,27,1205,1,Exploits
59.166.0.1,52219,149.171.126.5,143,6,4.0,7816,16064,122,126,27,1410,0,Benign
59.166.0.6,49792,149.171.126.2,53,17,0.0,132,164,2,2,0,0,0,Benign
59.166.0.3,37921,149.171.126.1,25,6,3.0,37574,3380,52,42,27,0,0,Benign
59.166.0.1,9588,149.171.126.1,45734,6,36.0,2558,22878,40,42,27,50,0,Benign
59.166.0.0,49920,149.171.126.3,80,6,7.0,1684,10168,14,18,27,1005,0,Benign
59.166.0.7,40059,149.171.126.0,25,6,3.0,37164,3380,52,42,27,306,0,Benign
59.166.0.6,49611,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,61232,149.171.126.3,53,17,0.0,132,164,2,2,0,0,0,Benign
59.166.0.4,18577,149.171.126.1,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.5,25752,149.171.126.5,39208,17,11.0,528,304,4,4,0,2,0,Benign
59.166.0.6,29336,149.171.126.4,25,6,3.0,37582,3380,52,42,27,0,0,Benign
59.166.0.4,28079,149.171.126.7,16290,17,11.0,512,304,4,4,0,4,0,Benign
59.166.0.6,35563,149.171.126.6,143,6,4.0,7812,15012,122,126,27,0,0,Benign
59.166.0.8,35219,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.6,17284,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.5,8143,149.171.126.4,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,27566,149.171.126.3,111,17,11.0,568,312,4,4,0,124,0,Benign
59.166.0.6,58615,149.171.126.8,62943,6,36.0,3182,35198,52,54,27,76,0,Benign
59.166.0.8,59914,149.171.126.3,19992,6,0.0,2646,25564,42,44,27,0,0,Benign
59.166.0.5,7665,149.171.126.0,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.5,27540,149.171.126.6,57011,6,36.0,3286,39076,54,54,27,31,0,Benign
59.166.0.8,16367,149.171.126.7,55726,6,0.0,8928,320,14,6,27,222,0,Benign
59.166.0.2,61977,149.171.126.6,21015,17,11.0,528,304,4,4,0,1,0,Benign
59.166.0.6,29568,149.171.126.3,5190,6,0.0,1272,2572,16,18,27,0,0,Benign
59.166.0.9,3007,149.171.126.0,49715,6,36.0,2750,26584,44,46,27,13,0,Benign
59.166.0.7,24380,149.171.126.3,80,6,7.0,18890,1087890,354,746,27,3676,0,Benign
59.166.0.7,35537,149.171.126.0,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.7,44828,149.171.126.0,42881,6,36.0,2438,19918,38,40,27,45,0,Benign
59.166.0.3,8596,149.171.126.3,27976,6,0.0,320,1820,6,8,27,45,0,Benign
59.166.0.8,22132,149.171.126.1,19217,6,36.0,2958,32368,48,50,27,38,0,Benign
59.166.0.5,30120,149.171.126.2,40095,6,0.0,424,8824,8,12,27,551,0,Benign
59.166.0.7,3977,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.3,8632,149.171.126.6,111,17,11.0,568,320,4,4,0,5,0,Benign
59.166.0.8,28553,149.171.126.0,80,6,7.0,1684,10168,14,18,27,1118,0,Benign
59.166.0.4,10818,149.171.126.0,8841,6,36.0,2438,19242,38,40,27,42,0,Benign
59.166.0.9,17887,149.171.126.2,80,6,7.0,1684,10168,14,18,27,1006,0,Benign
59.166.0.8,51794,149.171.126.0,80,6,7.0,1580,10168,12,18,27,1004,0,Benign
59.166.0.0,14178,149.171.126.7,5190,6,0.0,3210,27552,42,46,27,0,0,Benign
59.166.0.0,24518,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.0,2028,149.171.126.0,54218,6,36.0,2438,16632,38,38,27,26,0,Benign
59.166.0.9,38567,149.171.126.4,5190,6,0.0,1064,2260,12,12,27,4,0,Benign
59.166.0.0,21512,149.171.126.9,6881,6,37.0,25472,1090288,454,855,27,6460,0,Benign
59.166.0.5,59361,149.171.126.2,59628,6,0.0,2958,32650,48,50,27,0,0,Benign
59.166.0.9,47826,149.171.126.6,53923,6,36.0,2230,14740,34,36,27,33,0,Benign
59.166.0.2,56630,149.171.126.7,54604,6,36.0,2854,30856,46,48,27,15,0,Benign
59.166.0.3,37030,149.171.126.7,14042,6,0.0,4040,2456,18,18,27,0,0,Benign
59.166.0.4,21331,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,31567,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,7672,149.171.126.5,43616,6,36.0,2646,24004,42,44,27,17,0,Benign
59.166.0.9,6755,149.171.126.2,22,6,92.0,12752,13202,128,124,27,22,0,Benign
59.166.0.0,5340,149.171.126.0,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
59.166.0.3,36177,149.171.126.8,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.0,17693,149.171.126.6,37798,6,11.0,4056,2456,18,18,27,4,0,Benign
59.166.0.6,29403,149.171.126.5,143,6,4.0,7816,15436,122,126,27,791,0,Benign
59.166.0.2,45041,149.171.126.7,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.3,43663,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,10613,149.171.126.0,41391,6,36.0,3926,55114,66,68,27,27,0,Benign
59.166.0.1,3602,149.171.126.4,80,6,7.0,1580,10168,12,18,27,0,0,Benign
59.166.0.9,62650,149.171.126.0,80,6,7.0,1580,10168,12,18,27,4294951,0,Benign
59.166.0.6,60601,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,9635,149.171.126.3,39374,6,0.0,4238,60892,72,74,27,0,0,Benign
59.166.0.8,17080,149.171.126.8,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.2,23500,149.171.126.2,59870,6,11.0,4608,2872,24,26,27,266,0,Benign
175.45.176.3,60400,149.171.126.15,3260,6,0.0,974,80,6,2,18,143,0,Benign
59.166.0.3,13554,149.171.126.4,80,6,7.0,1684,10168,14,18,27,1042,0,Benign
59.166.0.7,37557,149.171.126.9,5190,6,0.0,13464,45624,168,192,27,6048,0,Benign
59.166.0.2,49754,149.171.126.8,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.6,5272,149.171.126.5,111,17,0.0,568,320,4,4,0,0,0,Benign
59.166.0.5,12688,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,17042,149.171.126.7,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.0,6222,149.171.126.1,80,6,7.0,1580,10168,12,18,27,1073,0,Benign
59.166.0.9,36631,149.171.126.7,1669,6,0.0,320,1844,6,8,27,0,0,Benign
59.166.0.4,1247,149.171.126.3,17587,6,0.0,5174,91072,90,92,27,0,0,Benign
59.166.0.1,44263,149.171.126.4,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.9,48710,149.171.126.9,22,6,92.0,3728,5474,32,24,27,0,0,Benign
59.166.0.5,34689,149.171.126.4,21,6,1.0,2934,3742,52,54,27,0,0,Benign
175.45.176.3,5527,149.171.126.17,179,6,13.0,762,624,14,12,19,1093,0,Benign
59.166.0.2,2028,149.171.126.3,64415,6,36.0,3390,44906,56,58,27,21,0,Benign
59.166.0.5,38626,149.171.126.1,5063,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.9,37998,149.171.126.7,9014,6,0.0,3984,2456,18,18,27,0,0,Benign
59.166.0.3,36621,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.9,5285,149.171.126.3,25,6,3.0,37472,3380,52,42,27,0,0,Benign
59.166.0.9,42871,149.171.126.8,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.9,39052,149.171.126.8,44389,6,0.0,5174,86068,90,92,27,0,0,Benign
59.166.0.8,42602,149.171.126.2,80,6,7.0,1684,10168,14,18,27,1006,0,Benign
59.166.0.9,21971,149.171.126.1,25,6,3.0,37224,3380,52,42,27,0,0,Benign
59.166.0.4,20982,149.171.126.0,19536,6,11.0,4408,2976,26,28,27,309,0,Benign
59.166.0.7,20279,149.171.126.4,18434,6,0.0,2542,23122,40,42,27,0,0,Benign
59.166.0.1,54869,149.171.126.2,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.7,37472,149.171.126.3,15108,17,11.0,536,304,4,4,0,2,0,Benign
59.166.0.6,64574,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,7620,149.171.126.4,143,6,4.0,7814,14840,122,126,27,2744,0,Benign
59.166.0.2,23988,149.171.126.0,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.4,39778,149.171.126.7,5190,6,0.0,2158,2464,24,24,27,0,0,Benign
59.166.0.7,57371,149.171.126.9,55307,6,0.0,3598,45608,60,62,27,0,0,Benign
59.166.0.9,36725,149.171.126.4,15238,6,0.0,3302,37226,54,56,27,0,0,Benign
59.166.0.0,52167,149.171.126.9,54664,6,0.0,3302,37226,54,56,27,0,0,Benign
59.166.0.0,1956,149.171.126.3,32493,6,36.0,3390,44832,56,58,27,34,0,Benign
59.166.0.2,44834,149.171.126.1,25,6,3.0,37332,3380,52,42,27,0,0,Benign
59.166.0.4,1066,149.171.126.3,28053,17,0.0,528,304,4,4,0,0,0,Benign
59.166.0.0,42049,149.171.126.6,9487,6,36.0,2750,27620,44,46,27,63,0,Benign
59.166.0.5,37167,149.171.126.8,143,6,4.0,7810,16144,122,126,27,0,0,Benign
59.166.0.6,43761,149.171.126.1,80,6,7.0,1580,10168,12,18,27,1119,0,Benign
59.166.0.2,18715,149.171.126.2,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.1,4296,149.171.126.1,21,6,1.0,2934,3740,52,54,27,1797,0,Benign
59.166.0.3,49621,149.171.126.1,9378,6,0.0,4238,61854,72,74,27,0,0,Benign
59.166.0.3,12746,149.171.126.1,21,6,1.0,2934,3738,52,54,27,0,0,Benign
175.45.176.1,56100,149.171.126.11,179,6,13.0,646,256,10,6,19,381,0,Benign
59.166.0.3,28426,149.171.126.5,10866,6,0.0,8928,320,14,6,27,222,0,Benign
175.45.176.2,65461,149.171.126.13,80,6,7.0,824,1202,10,8,27,467,1,Exploits
59.166.0.7,13416,149.171.126.2,42295,6,0.0,8928,424,14,8,27,47,0,Benign
59.166.0.8,48617,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,32223,149.171.126.9,31018,6,0.0,4384,2976,26,28,27,0,0,Benign
59.166.0.3,61259,149.171.126.9,47096,6,0.0,424,8824,8,12,27,222,0,Benign
175.45.176.3,64582,149.171.126.12,514,17,17.0,954,0,2,0,0,0,0,Benign
59.166.0.3,46504,149.171.126.1,33203,6,0.0,2542,23122,40,42,27,0,0,Benign
59.166.0.9,43915,149.171.126.5,4678,6,11.0,3992,2456,18,18,27,6,0,Benign
59.166.0.6,39147,149.171.126.4,80,6,7.0,1028,822,8,10,27,3,0,Benign
59.166.0.0,29707,149.171.126.4,6881,6,37.0,1540,1644,16,18,27,17,0,Benign
59.166.0.6,36732,149.171.126.0,8969,6,36.0,3390,44426,56,58,27,77,0,Benign
59.166.0.9,52601,149.171.126.6,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.4,24944,149.171.126.8,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,32904,149.171.126.3,21,6,1.0,2934,3742,52,54,27,0,0,Benign
59.166.0.4,28901,149.171.126.6,27016,6,36.0,2230,14042,34,36,27,32,0,Benign
59.166.0.3,39687,149.171.126.2,8017,6,36.0,4014,58994,68,70,27,46,0,Benign
59.166.0.7,47274,149.171.126.0,30402,6,0.0,3926,56628,66,68,27,0,0,Benign
59.166.0.8,1710,149.171.126.5,27928,6,0.0,8928,320,14,6,27,0,0,Benign
59.166.0.8,28546,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.1,4768,149.171.126.3,5190,6,0.0,2158,2464,24,24,27,0,0,Benign
59.166.0.4,14691,149.171.126.7,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
59.166.0.3,10312,149.171.126.1,25,6,3.0,37594,3380,52,42,27,0,0,Benign
59.166.0.5,61920,149.171.126.2,21817,6,0.0,2438,19502,38,40,27,0,0,Benign
59.166.0.9,11941,149.171.126.0,39122,6,0.0,2334,17532,36,38,27,0,0,Benign
59.166.0.6,53953,149.171.126.9,25,6,3.0,37372,3380,52,42,27,21,0,Benign
59.166.0.2,65254,149.171.126.3,111,17,11.0,568,320,4,4,0,87,0,Benign
